package name,version,repo URL,last published
@atlassian/post-upgrade-landing-page,1.0.3,https://stash.atlassian.com/projects/DCST/repos/post-upgrade-landing-page-frontend,2020-12-03T00:32:52.315Z
@atlaskit/router,0.13.5,https://bitbucket.org/atlassian/atlassian-frontend,2020-11-19T07:33:27.541Z
@atlaskit/size-detector,10.0.3,https://bitbucket.org/atlassian/atlassian-frontend,2020-11-19T07:32:18.656Z
@atlaskit/layer-manager,9.0.4,https://bitbucket.org/atlassian/atlassian-frontend,2020-11-19T07:31:50.189Z
aligned-rbd,13.0.0-aligned0.0.3mod,https://github.com/atlassian/react-beautiful-dnd,2020-11-18T06:32:55.545Z
@mog3n/react-beautiful-dnd,13.0.0,https://github.com/atlassian/react-beautiful-dnd,2020-11-06T19:44:16.424Z
@atlassian-partner-engineering/bitbucket-html-to-slack,2.2.1,ssh://git@bitbucket.org/atlassian/bitbucket-html-to-slack,2020-11-02T20:43:03.993Z
react-beautiful-dnd-suivi,13.0.1,https://github.com/atlassian/react-beautiful-dnd,2020-09-24T13:20:12.332Z
suivi-beautiful-dnd-with-custom-payload,0.0.0,https://github.com/atlassian/react-beautiful-dnd,2020-09-24T12:38:45.601Z
react-beautiful-dnd-with-custom-payload,13.0.3,https://github.com/atlassian/react-beautiful-dnd,2020-09-21T15:59:09.415Z
@atlassianlabs/jql-basic-mode,0.0.11,https://bitbucket.org/atlassianlabs/guipi,2020-09-02T21:42:57.522Z
@atlaskit/analytics-next-stable-react-context,1.0.1,https://bitbucket.org/atlassian/atlassian-frontend,2020-08-24T09:33:11.049Z
@atlaskit/i18n-tools,0.7.1,,2020-08-24T09:33:10.255Z
react-beautiful-dnd-mouse-only,1.0.2,https://github.com/atlassian/react-beautiful-dnd,2020-07-30T21:23:02.989Z
@atlaskit/navigation,37.0.2,https://bitbucket.org/atlassian/atlassian-frontend,2020-07-15T23:09:50.005Z
@atlassian/aui-soy,9.0.0-beta-4,https://bitbucket.org/atlassian/aui,2020-07-08T13:23:32.262Z
@atlaskit/polyfills,6.0.0,https://bitbucket.org/atlassian/atlassian-frontend,2020-07-02T23:10:30.458Z
cz-lerna-changelog,2.0.3,https://github.com/atlassian/cz-lerna-changelog,2020-06-18T00:24:17.614Z
@atlaskit/refinement-bar,2.0.4,https://bitbucket.org/atlassian/atlassian-frontend,2020-06-01T01:03:42.966Z
@vladmoroz/react-beautiful-dnd,13.0.1,https://github.com/atlassian/react-beautiful-dnd,2020-05-15T18:42:33.368Z
@ilp64/react-beautiful-dnd-r15,1.0.0,https://github.com/atlassian/react-beautiful-dnd,2020-05-06T07:21:10.953Z
cabala-react-beautiful-dnd,13.0.6,https://github.com/atlassian/react-beautiful-dnd,2020-04-15T15:09:03.960Z
react-beautiful-dnd-chuck-wu-private-1,13.0.3,https://github.com/atlassian/react-beautiful-dnd,2020-04-15T13:10:39.294Z
react-beautiful-dnd-used-private-1,13.0.3,https://github.com/atlassian/react-beautiful-dnd,2020-04-15T12:58:08.480Z
react-beautiful-dnd-used-for-cabala,13.0.3,https://github.com/atlassian/react-beautiful-dnd,2020-04-15T12:54:17.921Z
better-ajv-errors-lxwang2,0.6.8,https://github.com/atlassian/better-ajv-errors,2020-03-31T09:16:36.180Z
@pajn/react-beautiful-dnd,13.0.1,https://github.com/atlassian/react-beautiful-dnd,2020-03-29T08:45:27.214Z
@atlassian/json-ld-types,1.1.3,,2020-03-20T01:10:02.344Z
@ajay-testing/forge-cli,0.8.0-next.19,https://bitbucket.org/atlassian/forge-cli,2020-02-25T21:59:18.978Z
@atlaskit/branch-deploy-product-integrator,4.1.1,https://bitbucket.org/atlassian/atlaskit-mk-2,2020-02-22T23:50:41.548Z
@atlaskit/type-helpers,4.2.3,https://bitbucket.org/atlassian/atlaskit-mk-2,2020-02-22T23:49:54.265Z
@atlaskit/build-utils,2.6.2,,2020-02-18T00:43:36.053Z
@atlassianlabs/moo-relexed,0.5.6,https://github.com/atlassian/moo,2020-02-10T18:30:13.145Z
react-beautiful-dnd-chuck-wu-private,12.2.6,https://github.com/atlassian/react-beautiful-dnd,2020-02-04T07:58:32.212Z
@kalamazoo/feedback-collector,1.0.2,https://bitbucket.org/atlassian/atlaskit-mk-2,2020-01-24T20:53:45.749Z
@kalamazoo/pubsub,1.0.2,https://bitbucket.org/atlassian/atlaskit-mk-2,2020-01-24T20:47:33.761Z
@kalamazoo/synchrony-test-helpers,1.0.0,https://bitbucket.org/atlassian/atlaskit-mk-2,2020-01-24T17:18:25.249Z
@kalamazoo/editor-test-helpers,1.0.0,https://bitbucket.org/atlassian/atlaskit-mk-2,2020-01-24T17:18:15.672Z
@ajay-testing/cli,0.12.0,https://bitbucket.org/atlassian/forge-cli,2020-01-20T05:20:14.929Z
@blocks/react-beautiful-dnd,12.2.1,https://github.com/atlassian/react-beautiful-dnd,2020-01-18T17:35:02.467Z
@qianba/react-beautiful-dnd,12.2.0-alpha.1,https://github.com/atlassian/react-beautiful-dnd,2020-01-16T07:55:17.971Z
jira-metaui-transformer,0.0.9,https://bitbucket.org/atlassianlabs/jira-metaui-transformer,2019-12-30T21:46:08.693Z
testing-cli-forge,0.5.2,https://bitbucket.org/atlassian/forge-cli,2019-12-24T04:09:58.791Z
eslint-plugin-tangerine,0.4.3,https://github.com/atlassian/frontend,2019-12-24T02:27:03.746Z
testing-cli-ajay-test,0.6.0,https://bitbucket.org/atlassian/forge-cli,2019-12-23T23:53:23.429Z
@narenbhojan/atlassian-connect-express,4.0.1,http://bitbucket.org/atlassian/atlassian-connect-express,2019-12-18T13:20:36.053Z
@bertero/lerna-semantic-release,1.0.1,https://github.com/atlassian/lerna-semantic-release,2019-11-26T15:13:14.654Z
@atlassianlabs/guipi-controller,0.0.1,https://bitbucket.org/atlassianlabs/guipi,2019-11-21T18:06:45.593Z
@atlaskit/media-store,12.0.15,https://bitbucket.org/atlaskit/atlaskit-mk-2,2019-10-30T06:47:05.875Z
aui-react,1.2.1,https://bitbucket.org/atlassian/aui-react,2019-10-24T22:01:09.082Z
react-beautiful-dnd-next,11.0.5,https://github.com/atlassian/react-beautiful-dnd,2019-10-22T22:56:29.640Z
@rocketseat/cz-rocketseat-changelog,1.0.1,https://github.com/atlassian/cz-lerna-changelog,2019-10-08T16:51:22.177Z
@rocketseat/cz-lerna-changelog,1.0.0,https://github.com/atlassian/cz-lerna-changelog,2019-10-08T16:47:01.463Z
@atlaskit/build-releases,3.0.8,,2019-10-08T00:45:43.785Z
@atlaskit/nachos-textfield,0.1.10,https://bitbucket.org/atlassian/atlaskit-mk-2,2019-10-04T00:46:46.406Z
stricter-plugin-tangerine,0.2.0,https://github.com/atlassian/frontend,2019-10-02T05:06:53.579Z
@atlassian/terminal-dispatch-state,0.0.2,https://github.com/1999/terminal-dispatch-state,2019-09-27T04:58:15.982Z
@atlaskit/app-navigation,0.4.2,,2019-09-19T04:27:31.909Z
@o/react-beautiful-dnd,12.0.0-beta.1,https://github.com/atlassian/react-beautiful-dnd,2019-09-12T04:27:53.667Z
@atlassian/aux-rollup-config,0.5.6,https://bitbucket.org/atlassian/aux,2019-09-10T10:00:31.622Z
@atlassian/forge-ui,9.0.2,https://bitbucket.org/atlassian/aux,2019-09-10T10:00:15.291Z
@atlassian/babel-plugin-transform-aux,0.1.2,https://bitbucket.org/atlassian/aux,2019-09-10T09:59:43.167Z
@atlassian/forge-ui-types,9.0.2,https://bitbucket.org/atlassian/aux,2019-09-10T09:58:40.428Z
@atlaskit/editor-test-helpers,9.11.13,https://bitbucket.org/atlassian/atlaskit-mk-2,2019-09-03T04:57:21.109Z
@atlaskit/elements-test-helpers,0.6.4,https://bitbucket.org/atlassian/atlaskit-mk-2,2019-08-26T01:27:36.693Z
@atlaskit/measure,0.4.2,,2019-08-26T01:26:15.541Z
react-beautiful-dnd-short-press,11.0.7,https://github.com/atlassian/react-beautiful-dnd,2019-07-30T19:43:38.064Z
less-plugin-inline-svg,2.0.1,https://github.com/atlassian/less-plugin-inline-svg,2019-07-13T04:44:13.850Z
@atlassian/bitbucket-server,0.0.6,https://bitbucket.org/atlassianlabs/bitbucket-server,2019-07-10T14:42:09.833Z
@atlassian/atlassian-soy-loader,3.0.1,https://bitbucket.org/atlassian/atlassian-soy-loader,2019-06-24T04:33:24.882Z
karma-parable-preprocessor,1.0.0,https://bitbucket.org/atlassian/parable,2019-06-21T04:46:06.506Z
gulp-parable,1.0.0,https://bitbucket.org/atlassian/parable,2019-06-21T04:45:41.687Z
parable,1.0.0,https://bitbucket.org/atlassian/parable,2019-06-21T04:44:22.845Z
@atlaskit/help-panel,0.9.0,https://bitbucket.org/atlaskit/atlaskit-mk-2,2019-06-14T09:42:03.026Z
dnd-no-auto-scroll,10.1.1,https://github.com/atlassian/react-beautiful-dnd,2019-04-02T11:11:44.801Z
@atlaskit/beautiful-insights,0.0.3,https://bitbucket.org/atlassian/atlaskit-mk-2,2019-03-27T05:13:21.859Z
@atlaskit/analytics-next-types,4.0.1,https://bitbucket.org/atlassian/atlaskit-mk-2,2019-03-14T10:43:54.575Z
onpoint-react-beautiful-dnd,10.0.5,https://github.com/atlassian/react-beautiful-dnd,2019-03-11T13:15:03.845Z
marcos-avatar,14.1.9,https://bitbucket.org/atlassian/atlaskit-mk-2,2019-03-08T00:21:02.760Z
snaphy-beautiful-dnd,10.0.6,https://github.com/atlassian/react-beautiful-dnd,2019-02-06T12:12:28.522Z
@atlaskit/util-shared-styles,3.1.2,https://bitbucket.org/atlassian/atlaskit,2019-01-21T02:27:05.093Z
@atlassian/jira,0.1.0,https://bitbucket.org/atlassianlabs/node-jira,2018-12-13T20:36:10.638Z
fancy-file-input,2.0.4,ssh://git@bitbucket.org/atlassianlabs/fancy-file-input,2018-11-23T13:25:16.100Z
react-beautiful-dnd-xlx,9.0.4,https://github.com/atlassian/react-beautiful-dnd,2018-10-31T13:25:54.665Z
httplease-cache,0.1.1,https://bitbucket.org/atlassianlabs/httplease-cache,2018-10-30T23:08:40.088Z
@atlaskit/app-switcher,9.1.0,https://bitbucket.org/atlassian/atlaskit,2018-10-29T03:36:49.898Z
@atlassian/aui-template,1.1.1,,2018-10-16T15:16:19.997Z
react-beautiful-dnd-iframe,9.0.3,https://github.com/atlassian/react-beautiful-dnd,2018-10-08T07:22:03.773Z
copyable-react-beautiful-dnd,8.0.7,https://github.com/atlassian/react-beautiful-dnd,2018-09-07T10:06:33.186Z
asap-cli,0.4.0,https://bitbucket.org/atlassianlabs/asap-cli,2018-08-06T00:09:02.637Z
@atlassian/connect-module-core,2.1.5,ssh://git@bitbucket.org/atlassian/connect-service,2018-07-31T12:15:17.000Z
@atlassian/aui-webpack-config,8.0.0-alpha.2,,2018-07-23T09:46:50.029Z
stride-node-client,0.5.0,https://bitbucket.org/atlassian/stride-node-client,2018-07-20T16:58:24.163Z
@huygn/react-beautiful-dnd,7.1.3-4,https://github.com/atlassian/react-beautiful-dnd,2018-06-25T03:12:28.633Z
@atlassian/backbone-brace,1.3.0,ssh://git@stash.atlassian.com:7997/fe/backbone-brace,2018-06-21T09:30:08.637Z
alpha-cz-1,0.1.1,https://github.com/atlassian/cz-lerna-changelog,2018-05-17T03:03:19.365Z
alpha-cz,0.1.0,https://github.com/atlassian/cz-lerna-changelog,2018-05-08T20:45:57.212Z
@atlaskit/xflow,6.25.1,https://bitbucket.org/atlassian/atlaskit,2018-05-06T23:47:46.602Z
@atlaskit/util-readme,3.6.6,https://bitbucket.org/atlassian/atlaskit,2018-05-02T23:49:50.892Z
@atlaskit/util-component-template,2.4.4,https://bitbucket.org/atlassian/atlaskit,2018-05-02T23:49:23.449Z
react-beautiful-dnd-on-cursor,7.1.13,https://github.com/atlassian/react-beautiful-dnd,2018-04-26T20:45:39.607Z
babel-plugin-transform-es2015-modules-amd-lazy,2.0.1,https://bitbucket.org/atlassian/babel-transform-es2015-modules-amd-lazy,2018-04-23T04:22:18.357Z
@atlaskit/activity,1.0.3,https://bitbucket.org/atlassian/atlaskit,2018-04-16T02:37:57.698Z
hubot-stride,1.0.6,ssh://git@github.com/atlassian/hubot-stride,2018-04-13T13:37:14.651Z
@atlassian/pubsub,1.1.10,git@bitbucket.org:atlassian/pubsub-client,2018-03-28T03:23:46.617Z
@antonandirene/react-beautiful-dnd,5.0.1,https://github.com/atlassian/react-beautiful-dnd,2018-03-07T17:57:11.531Z
@atlaskit/editor-cq,6.14.1,https://bitbucket.org/atlaskit/atlaskit-mk-2,2018-01-08T06:48:01.598Z
@atlaskit/editor-jira,22.11.12,https://bitbucket.org/atlaskit/atlaskit-mk-2,2017-12-20T06:01:11.798Z
@atlaskit/editor-bitbucket,4.12.9,https://bitbucket.org/atlaskit/atlaskit-mk-2,2017-12-20T03:27:41.408Z
@atlaskit/editor-cq-transformer,2.1.8,https://bitbucket.org/atlaskit/atlaskit-mk2,2017-12-15T00:37:33.343Z
@atlaskit/button-group,1.5.4,https://bitbucket.org/atlassian/atlaskit,2017-11-30T02:16:41.179Z
eslint-config-atlassian,1.0.2,https://github.com/atlassian/eslint-config-atlassian,2017-11-30T01:20:48.606Z
babel-preset-atlassian,1.0.2,https://github.com/atlassian/babel-preset-atlassian,2017-11-30T01:18:14.731Z
sandy,0.6.1,ssh://git@bitbucket.org/atlassianlabs/sandy,2017-09-19T14:00:54.058Z
@atlaskit/karma-config,1.0.0,,2017-09-18T01:56:50.251Z
@atlaskit/editor-hipchat,5.4.4,https://bitbucket.org/atlassian/atlaskit,2017-09-14T03:53:12.868Z
react-beautiful-dnd-temparary-old-version,2.1.0,https://github.com/atlassian/react-beautiful-dnd,2017-09-12T15:48:31.968Z
@atlaskit/privacy-safe,1.0.0,https://bitbucket.org/atlassian/atlaskit,2017-08-24T13:20:33.846Z
@atlaskit/eslint-config-base,2.0.7,https://bitbucket.org/atlassian/atlaskit,2017-08-11T08:47:31.041Z
@atlaskit/atlaskit-registry,1.0.0,https://bgummer@bitbucket.org/atlassian/atlaskit-registry,2017-08-11T01:46:09.510Z
@atlaskit/util-common,1.5.2,https://bitbucket.org/atlassian/atlaskit,2017-07-27T05:21:14.086Z
@atlaskit/util-common-test,2.4.2,https://bitbucket.org/atlassian/atlaskit,2017-07-27T05:20:44.859Z
@atlaskit/util-cz-atlaskit-changelog,1.3.0,https://bitbucket.org/atlassian/atlaskit,2017-07-27T03:59:55.171Z
@atlaskit/lerna,2.0.0,https://github.com/lerna/lerna,2017-07-26T05:10:46.255Z
@atlaskit/util-component-ts-template,2.0.6,https://bitbucket.org/atlassian/atlaskit,2017-07-25T02:53:15.055Z
@atlaskit/eslint-config-tests,2.1.5,https://bitbucket.org/atlassian/atlaskit,2017-07-25T02:39:23.621Z
@atlaskit/eslint-config-stories,2.2.1,https://bitbucket.org/atlassian/atlaskit,2017-07-25T02:39:20.494Z
atlassian-connect-express-hipchat,0.3.9,https://bitbucket.org/atlassianlabs/atlassian-connect-express-hipchat,2017-06-05T22:11:46.848Z
panop-plugin-js-stats,1.0.4,https://bitbucket.org/atlassian/panop,2017-05-24T03:01:12.102Z
panop-plugin-css-stats,1.0.4,https://bitbucket.org/atlassian/panop,2017-05-24T03:01:08.961Z
panop,2.5.3,https://bitbucket.org/atlassian/panop,2017-05-24T03:01:05.826Z
@atlaskit/header,2.0.0,https://bitbucket.org/atlassian/atlaskit,2017-05-18T09:30:25.687Z
lerna-semantic-release-analyze-commits,4.2.1,https://github.com/atlassian/lerna-semantic-release,2017-05-04T04:07:30.685Z
lerna-semantic-release,9.1.0,https://github.com/atlassian/lerna-semantic-release,2017-04-26T01:36:58.112Z
lerna-semantic-release-perform,4.1.0,https://github.com/atlassian/lerna-semantic-release,2017-04-26T01:36:54.510Z
atlassian-connect-express-redis,0.1.9,https://bitbucket.org/atlassianlabs/atlassian-connect-express-redis,2017-03-23T15:34:07.802Z
@atlaskit/droplist-item,2.0.8,https://bitbucket.org/atlassian/atlaskit,2017-02-28T23:57:09.451Z
@atlaskit/util-dmd-plugin,1.0.1,https://bitbucket.org/atlassian/atlaskit,2017-02-27T22:06:33.407Z
@atlaskit/droplist-trigger,1.1.4,https://bitbucket.org/atlassian/atlaskit,2017-02-27T22:02:41.366Z
@atlaskit/droplist-group,1.0.6,https://bitbucket.org/atlassian/atlaskit,2017-02-27T22:02:16.078Z
lerna-semantic-release-post,6.0.0,https://github.com/atlassian/lerna-semantic-release,2017-02-06T06:38:14.424Z
lerna-semantic-release-io,7.0.2,https://github.com/atlassian/lerna-semantic-release,2017-02-05T05:10:37.752Z
lerna-semantic-release-utils,4.0.15,https://github.com/atlassian/lerna-semantic-release,2017-02-01T16:46:55.443Z
panop-plugin-npm-info,1.0.5,https://bitbucket.org/atlassian/panop,2017-01-31T05:04:34.740Z
panop-plugin-pkg-json-info,1.0.3,https://bitbucket.org/atlassian/panop,2017-01-31T04:17:22.130Z
ak-page,8.0.1,https://bitbucket.org/atlassian/atlaskit,2017-01-27T06:36:07.126Z
ak-editor-core,3.12.3,https://bitbucket.org/atlassian/atlaskit,2017-01-27T05:13:07.202Z
ak-single-select,1.0.0,https://bitbucket.org/atlassian/atlaskit,2017-01-27T04:29:27.573Z
lerna-semantic-release-pre,4.1.1,https://github.com/atlassian/lerna-semantic-release,2017-01-27T01:11:51.033Z
ak-editor-shared-styles,3.2.6,https://bitbucket.org/atlassian/atlaskit,2017-01-26T21:49:14.628Z
ak-editor-jira,4.1.6,https://bitbucket.org/atlassian/atlaskit,2017-01-26T21:49:05.268Z
ak-editor-hipchat,2.12.4,https://bitbucket.org/atlassian/atlaskit,2017-01-26T21:48:51.785Z
ak-editor-cq,3.1.6,https://bitbucket.org/atlassian/atlaskit,2017-01-26T21:48:40.182Z
ak-editor-bitbucket,6.9.6,https://bitbucket.org/atlassian/atlaskit,2017-01-26T21:48:10.695Z
ak-dropdown-menu,2.3.1,https://bitbucket.org/atlassian/atlaskit,2017-01-25T04:53:41.316Z
ak-profilecard,1.2.0,https://bitbucket.org/atlassian/atlaskit,2017-01-25T03:01:12.399Z
ak-navigation,19.0.2,https://bitbucket.org/atlassian/atlaskit,2017-01-25T03:00:57.702Z
ak-badge,2.1.1,https://bitbucket.org/atlassian/atlaskit,2017-01-25T01:04:23.649Z
ak-flag,2.1.1,https://bitbucket.org/atlassian/atlaskit,2017-01-25T00:32:19.983Z
ak-emoji,0.7.0,https://bitbucket.org/atlassian/atlaskit,2017-01-25T00:32:06.578Z
karma-bamboo,0.0.11,https://bitbucket.org/atlassian/karma-bamboo,2017-01-24T10:58:46.700Z
ak-button,5.4.3,https://bitbucket.org/atlassian/atlaskit,2017-01-24T05:33:47.573Z
akutil-shared-styles,37.3.3,https://bitbucket.org/atlassian/atlaskit,2017-01-24T04:33:00.229Z
akutil-component-template,6.0.1,https://bitbucket.org/atlassian/atlaskit,2017-01-24T04:32:52.012Z
ak-modal-dialog,2.0.1,https://bitbucket.org/atlassian/atlaskit,2017-01-24T04:32:40.424Z
ak-layer,62.2.2,https://bitbucket.org/atlassian/atlaskit,2017-01-24T04:32:29.656Z
ak-blanket,6.0.3,https://bitbucket.org/atlassian/atlaskit,2017-01-24T04:32:02.109Z
akutil-readme,1.2.2,https://bitbucket.org/atlassian/atlaskit,2017-01-24T02:18:41.747Z
ak-droplist,4.3.0,https://bitbucket.org/atlassian/atlaskit,2017-01-24T02:18:31.041Z
ak-droplist-item,4.0.3,https://bitbucket.org/atlassian/atlaskit,2017-01-23T00:46:48.227Z
eslint-config-ak-tests,5.0.0,https://bitbucket.org/atlassian/atlaskit,2017-01-20T05:38:19.687Z
eslint-config-ak-base,5.3.0,https://bitbucket.org/atlassian/atlaskit,2017-01-20T04:08:58.684Z
ak-inline-message,1.0.1,https://bitbucket.org/atlassian/atlaskit,2017-01-20T04:08:35.615Z
ak-button-group,3.0.11,https://bitbucket.org/atlassian/atlaskit,2017-01-20T00:42:56.270Z
ak-icon,14.0.0,https://bitbucket.org/atlassian/atlaskit,2017-01-19T22:42:05.441Z
ak-spinner,1.1.0,https://bitbucket.org/atlassian/atlaskit,2017-01-19T20:31:33.166Z
akutil-react,3.0.3,https://bitbucket.org/atlassian/atlaskit,2017-01-18T06:06:30.267Z
ak-droplist-trigger,2.0.1,https://bitbucket.org/atlassian/atlaskit,2017-01-18T06:05:22.071Z
ak-droplist-group,2.2.1,https://bitbucket.org/atlassian/atlaskit,2017-01-18T06:04:58.680Z
ak-comment,5.0.2,https://bitbucket.org/atlassian/atlaskit,2017-01-18T06:04:35.553Z
redis-dump-restore,0.2.0,ssh://git@github.com/atlassian/redis-dump-restore,2017-01-18T01:47:12.111Z
ak-inline-edit,1.3.14,https://bitbucket.org/atlassian/atlaskit,2017-01-17T04:55:20.228Z
ak-banner,1.0.1,https://bitbucket.org/atlassian/atlaskit,2017-01-16T11:08:10.447Z
ak-mention,1.9.0,https://bitbucket.org/atlassian/atlaskit,2017-01-16T04:23:40.081Z
ak-inline-dialog,74.0.1,https://bitbucket.org/atlassian/atlaskit,2017-01-13T06:43:43.005Z
ak-toggle,1.0.4,https://bitbucket.org/atlassian/atlaskit,2017-01-11T04:22:33.083Z
ak-css-reset,1.3.1,https://bitbucket.org/atlassian/atlaskit,2017-01-09T05:17:53.238Z
ak-field-base,8.0.1,https://bitbucket.org/atlassian/atlaskit,2017-01-06T04:38:22.701Z
ak-tag-group,5.0.3,https://bitbucket.org/atlassian/atlaskit,2017-01-03T21:56:51.601Z
ak-input,1.1.5,https://bitbucket.org/atlassian/atlaskit,2017-01-03T21:56:06.198Z
ak-field-text,6.0.5,https://bitbucket.org/atlassian/atlaskit,2017-01-03T21:54:44.327Z
ak-field-radio-group,1.0.3,https://bitbucket.org/atlassian/atlaskit,2017-01-03T21:54:32.184Z
ak-breadcrumbs,3.0.2,https://bitbucket.org/atlassian/atlaskit,2017-01-03T21:53:37.829Z
ak-tooltip,6.0.3,https://bitbucket.org/atlassian/atlaskit,2017-01-03T05:44:24.853Z
ak-tag,6.1.3,https://bitbucket.org/atlassian/atlaskit,2017-01-03T05:43:49.000Z
ak-lozenge,5.0.4,https://bitbucket.org/atlassian/atlaskit,2017-01-03T05:42:19.571Z
ak-calendar,2.0.7,https://bitbucket.org/atlassian/atlaskit,2017-01-03T05:38:37.238Z
ak-avatar,5.1.1,https://bitbucket.org/atlassian/atlaskit,2017-01-03T05:37:11.853Z
ak-editor-plugin-markdown-inputrules,5.5.2,https://bitbucket.org/atlassian/atlaskit,2016-12-20T03:46:47.192Z
ak-editor-prosemirror,4.4.2,https://bitbucket.org/atlassian/atlaskit,2016-12-16T20:48:13.835Z
ak-editor-ui,3.5.0,https://bitbucket.org/atlassian/atlaskit,2016-12-16T06:52:35.014Z
ak-editor-plugin-image-upload,6.6.0,https://bitbucket.org/atlassian/atlaskit,2016-12-16T06:32:11.008Z
ak-editor-test,5.5.2,https://bitbucket.org/atlassian/atlaskit,2016-12-15T03:27:08.463Z
ak-editor-schema,4.7.2,https://bitbucket.org/atlassian/atlaskit,2016-12-15T03:27:01.303Z
ak-editor-plugin-text-formatting,6.6.0,https://bitbucket.org/atlassian/atlaskit,2016-12-15T03:26:52.513Z
ak-editor-plugin-mentions,5.6.0,https://bitbucket.org/atlassian/atlaskit,2016-12-15T03:26:44.729Z
ak-editor-plugin-lists,6.5.0,https://bitbucket.org/atlassian/atlaskit,2016-12-15T03:26:38.353Z
ak-editor-plugin-hyperlink,6.5.0,https://bitbucket.org/atlassian/atlaskit,2016-12-15T03:26:23.656Z
ak-editor-plugin-block-type,6.5.0,https://bitbucket.org/atlassian/atlaskit,2016-12-15T03:26:15.836Z
@princed/cz-lerna-changelog,0.3.3,https://github.com/atlassian/cz-lerna-changelog,2016-12-14T16:52:01.648Z
ak-tabs,4.0.6,https://bitbucket.org/atlassian/atlaskit,2016-12-12T06:29:23.235Z
akutil-cz-atlaskit-changelog,2.0.1,https://bitbucket.org/atlassian/atlaskit,2016-12-05T10:54:45.739Z
ak-editor-toolbar,4.2.0,https://bitbucket.org/atlassian/atlaskit,2016-11-24T22:14:34.981Z
ak-editor-toolbar-feedback,1.0.0,https://bitbucket.org/atlassian/atlaskit,2016-11-22T04:50:47.668Z
ak-editor-popup,4.1.0,https://bitbucket.org/atlassian/atlaskit,2016-11-22T04:50:04.128Z
ak-editor-popup-text-input,3.0.3,https://bitbucket.org/atlassian/atlaskit,2016-11-16T04:44:37.978Z
ak-editor-hyperlink-edit,16.0.3,https://bitbucket.org/atlassian/atlaskit,2016-11-15T23:29:32.436Z
pf-mention,4.0.5,https://bitbucket.org/atlassian/atlaskit,2016-11-15T04:54:03.577Z
ak-field-validator,2.0.0,https://bitbucket.org/atlassian/atlaskit,2016-11-14T04:07:39.842Z
akutil-polyfills,5.0.1,https://bitbucket.org/atlassian/atlaskit,2016-11-11T00:52:16.403Z
pf-profilecard,3.0.3,https://bitbucket.org/atlassian/atlaskit,2016-11-09T23:39:09.044Z
akutil-common-test,7.0.3,https://bitbucket.org/atlassian/atlaskit,2016-11-09T23:38:08.768Z
akutil-common,5.0.1,https://bitbucket.org/atlassian/atlaskit,2016-11-09T23:37:58.037Z
ak-editor-toolbar-text-formatting,4.0.2,https://bitbucket.org/atlassian/atlaskit,2016-11-09T23:35:01.872Z
ak-editor-toolbar-lists,3.0.2,https://bitbucket.org/atlassian/atlaskit,2016-11-09T23:34:51.701Z
ak-editor-toolbar-hyperlink,16.0.2,https://bitbucket.org/atlassian/atlaskit,2016-11-09T23:34:40.361Z
ak-editor-toolbar-block-type,4.0.2,https://bitbucket.org/atlassian/atlaskit,2016-11-09T23:34:28.516Z
ak-editor-footer,3.0.2,https://bitbucket.org/atlassian/atlaskit,2016-11-09T23:33:01.138Z
ak-editor-content,4.0.2,https://bitbucket.org/atlassian/atlaskit,2016-11-09T23:32:51.023Z
ak-editor-button-link,3.0.2,https://bitbucket.org/atlassian/atlaskit,2016-11-09T23:32:41.153Z
ak-editor-button,4.0.2,https://bitbucket.org/atlassian/atlaskit,2016-11-09T23:32:29.837Z
ak-dropdown,10.0.2,https://bitbucket.org/atlassian/atlaskit,2016-11-09T23:31:58.186Z
ak-theme,4.0.2,https://bitbucket.org/atlassian/atlaskit,2016-11-08T06:38:54.204Z
ak-component-base,1.0.1,https://bitbucket.org/atlassian/atlaskit,2016-11-08T06:26:34.692Z
eslint-config-ak-stories,5.0.0,https://bitbucket.org/atlassian/atlaskit,2016-11-07T02:39:57.622Z
eslint-config-ak-cucumber,4.0.0,https://bitbucket.org/atlassian/atlaskit,2016-11-07T02:39:54.439Z
akutil-dmd-plugin,4.0.0,https://bitbucket.org/atlassian/atlaskit,2016-11-07T02:39:18.530Z
akutil-cucumber,3.0.0,https://bitbucket.org/atlassian/atlaskit,2016-11-07T02:39:14.066Z
ak-editor-icon,4.0.0,https://bitbucket.org/atlassian/atlaskit,2016-11-07T02:30:25.474Z
jonelson-tmp-page,0.0.1,https://bitbucket.org/atlassian/atlaskit,2016-10-20T16:51:40.161Z
jonelson-tmp-navigation,0.0.3,https://bitbucket.org/atlassian/atlaskit,2016-10-20T16:26:13.016Z
bitbucket-connect,0.4.4,https://bitbucket.org/atlassian/bitbucket-connect,2016-10-12T14:41:26.652Z
@atlassian/prebake-distributor-runner,1.0.2,ssh://git@bitbucket.org/atlassian/prebake-distributor-runner,2016-10-04T01:31:08.682Z
@halkeye/atlassian-connect-express-redis,0.1.5,https://bitbucket.org/atlassianlabs/atlassian-connect-express-redis,2016-09-14T05:43:07.706Z
lerna-semantic-release-get-last-release,5.0.13,https://github.com/atlassian/lerna-semantic-release,2016-09-05T06:03:21.222Z
atlassian-prosemirror-type-definitions,0.0.62,https://git@bitbucket.org/atlassian/prosemirror-type-definitions,2016-08-24T06:48:41.555Z
atlassian-tether,1.3.4,https://github.com/atlassian/tether,2016-08-10T06:08:30.067Z
